sample,beta,theta,date,new_infections,S,I,R,V
432,4.004935769176706,0.1540672174845603,2020-02-01,3540.912602106324,15539805.931072423,4021.4810275770424,50411941.54374143,18044231.04415856
432,4.004935769176706,0.1540672174845603,2020-03-01,2979.2452119065233,13317966.160908261,3451.042012525712,50415491.22796839,20263091.569110814
432,4.004935769176706,0.1540672174845603,2020-04-01,2191.1327703740935,11414161.229473805,2596.0061414398347,50418537.39660985,22164705.367774896
432,4.004935769176706,0.1540672174845603,2020-05-01,1412.6647589823185,9782970.696840761,1717.2260346715934,50420828.8414756,23794483.23564896
432,4.004935769176706,0.1540672174845603,2020-06-01,800.9339585308616,8385302.415100199,1002.3974849138699,50422344.60398389,25191350.58343099
432,4.004935769176706,0.1540672174845603,2020-07-01,400.7417493550896,7187601.2307854965,518.3421863801592,50423229.40103178,26388651.02599634
432,4.004935769176706,0.1540672174845603,2020-08-01,177.62800308318361,6161137.643303409,238.43947614077467,50423686.9317451,27414936.985475343
432,4.004935769176706,0.1540672174845603,2020-09-01,70.04108594415852,5281345.86269508,98.01460644894419,50423897.397700734,28294658.72499773
432,4.004935769176706,0.1540672174845603,2020-10-01,24.680313061371212,4527221.040762985,36.179304955017514,50423983.91331529,29048758.866616763
432,4.004935769176706,0.1540672174845603,2020-11-01,7.809222795785356,3880791.2556391675,12.05374868297761,50424015.84809436,29695180.842517786
432,4.004935769176706,0.1540672174845603,2020-12-01,2.230275737135104,3326667.914655107,3.6444114809317103,50424026.487707295,30249301.953226108
433,4.005003087975532,0.1540672174845603,2019-10-01,1757.5055965783492,28799705.83169451,1886.2203643392215,50400968.41856557,4797439.529375571
433,4.005003087975532,0.1540672174845603,2019-11-01,2589.9091019803145,24684932.62483276,2811.1989021945856,50402633.3491297,8909622.827135338
433,4.005003087975532,0.1540672174845603,2019-12-01,3308.399794361487,21156971.291450087,3638.2073052920287,50405114.74052096,12434275.760723649
433,4.005003087975532,0.1540672174845603,2020-01-01,3669.6685567896434,18132390.767611653,4096.500003924515,50408326.11637912,15455186.61600529
433,4.005003087975532,0.1540672174845603,2020-02-01,3541.1896579602,15539805.269696642,4021.787622325719,50411942.01841868,18044230.92426234
433,4.005003087975532,0.1540672174845603,2020-03-01,2979.522275805123,13317965.31690352,3451.355045864556,50415491.973270945,20263091.354779657
433,4.005003087975532,0.1540672174845603,2020-04-01,2191.368196989005,11414160.270554174,2596.278292865019,50418538.41822094,22164705.032932017
433,4.005003087975532,0.1540672174845603,2020-05-01,1412.8364737958425,9782969.703126231,1717.4296780633713,50420830.103309534,23794482.763886165
433,4.005003087975532,0.1540672174845603,2020-06-01,801.0423188042629,8385301.454913522,1002.529736460175,50422346.04556994,25191349.96978007
433,4.005003087975532,0.1540672174845603,2020-07-01,400.8013109325133,7187600.348138073,518.4172635987098,50423230.95935374,26388650.275244586
433,4.005003087975532,0.1540672174845603,2020-08-01,177.6566949092732,6161136.857993502,238.47697596353714,50423688.55633628,27414936.108694248
433,4.005003087975532,0.1540672174845603,2020-09-01,70.05326994178202,5281345.177332123,98.03118989450286,50423899.055392295,28294657.736085687
433,4.005003087975532,0.1540672174845603,2020-10-01,24.684900518985614,4527220.448672531,36.18583796863584,50423985.58564474,29048757.77984476
433,4.005003087975532,0.1540672174845603,2020-11-01,7.810763197852966,3880790.746550303,12.056055532754996,50424017.52619037,29695179.671203792
433,4.005003087975532,0.1540672174845603,2020-12-01,2.2307397710984853,3326667.477792768,3.6451461525872784,50424028.16783952,30249300.709221557
434,4.005003087975532,0.1540672174845603,2019-10-01,1757.5055965783492,28799705.83169451,1886.2203643392215,50400968.41856557,4797439.529375571
434,4.005003087975532,0.1540672174845603,2019-11-01,2589.9091019803145,24684932.62483276,2811.1989021945856,50402633.3491297,8909622.827135338
434,4.005003087975532,0.1540672174845603,2019-12-01,3308.399794361487,21156971.291450087,3638.2073052920287,50405114.74052096,12434275.760723649
434,4.005003087975532,0.1540672174845603,2020-01-01,3669.6685567896434,18132390.767611653,4096.500003924515,50408326.11637912,15455186.61600529
434,4.005003087975532,0.1540672174845603,2020-02-01,3541.1896579602,15539805.269696642,4021.787622325719,50411942.01841868,18044230.92426234
434,4.005003087975532,0.1540672174845603,2020-03-01,2979.522275805123,13317965.31690352,3451.355045864556,50415491.973270945,20263091.354779657
434,4.005003087975532,0.1540672174845603,2020-04-01,2191.368196989005,11414160.270554174,2596.278292865019,50418538.41822094,22164705.032932017
434,4.005003087975532,0.1540672174845603,2020-05-01,1412.8364737958425,9782969.703126231,1717.4296780633713,50420830.103309534,23794482.763886165
434,4.005003087975532,0.1540672174845603,2020-06-01,801.0423188042629,8385301.454913522,1002.529736460175,50422346.04556994,25191349.96978007
434,4.005003087975532,0.1540672174845603,2020-07-01,400.8013109325133,7187600.348138073,518.4172635987098,50423230.95935374,26388650.275244586
434,4.005003087975532,0.1540672174845603,2020-08-01,177.6566949092732,6161136.857993502,238.47697596353714,50423688.55633628,27414936.108694248
434,4.005003087975532,0.1540672174845603,2020-09-01,70.05326994178202,5281345.177332123,98.03118989450286,50423899.055392295,28294657.736085687
434,4.005003087975532,0.1540672174845603,2020-10-01,24.684900518985614,4527220.448672531,36.18583796863584,50423985.58564474,29048757.77984476
434,4.005003087975532,0.1540672174845603,2020-11-01,7.810763197852966,3880790.746550303,12.056055532754996,50424017.52619037,29695179.671203792
434,4.005003087975532,0.1540672174845603,2020-12-01,2.2307397710984853,3326667.477792768,3.6451461525872784,50424028.16783952,30249300.709221557
435,4.005003087975532,0.15456840065904895,2019-10-01,1757.5055965783492,28785274.639506638,1886.2203643392215,50400968.41856557,4811870.721563443
435,4.005003087975532,0.15456840065904895,2019-11-01,2588.611329141306,24660199.62439016,2809.9011293555777,50402633.3491297,8934357.125350779
435,4.005003087975532,0.15456840065904895,2019-12-01,3303.559282152938,21125182.75198561,3633.214539456228,50405113.59500175,12466070.438473172
435,4.005003087975532,0.15456840065904895,2020-01-01,3659.126908288878,18096078.158142008,4085.37260829939,50408320.563841194,15491515.905408487
435,4.005003087975532,0.15456840065904895,2020-02-01,3524.499140017409,15500921.753346078,4003.791647607387,50411926.6439419,18083147.8110644
435,4.005003087975532,0.15456840065904895,2020-03-01,2958.769347105335,13277996.700035255,3428.4908444177595,50415460.714092195,20303114.095028117
435,4.005003087975532,0.15456840065904895,2020-04-01,2170.3192576183405,11374216.562877819,2572.5469444472055,50418486.977249786,22204723.912927937
435,4.005003087975532,0.15456840065904895,2020-05-01,1395.024184395154,9743861.811144331,1696.8332466560128,50420757.715131976,23833683.64047703
435,4.005003087975532,0.15456840065904895,2020-06-01,788.2723306122585,8347605.2537310785,987.343392110942,50422255.47731713,25229151.925559673
435,4.005003087975532,0.15456840065904895,2020-07-01,392.95559313542213,7151709.055814877,508.78989654654663,50423126.986405835,26424655.16788274
435,4.005003087975532,0.15456840065904895,2020-08-01,173.48687270413023,6127302.737549431,233.17767908415112,50423576.085496,27448887.999275483
435,4.005003087975532,0.15456840065904895,2020-09-01,68.12044381585245,5249712.2538911775,95.47665467779788,50423781.90696422,28326410.36248992
435,4.005003087975532,0.15456840065904895,2020-10-01,23.897654281369164,4497850.214635164,35.09889578963717,50423866.18237739,29078248.504091654
435,4.005003087975532,0.15456840065904895,2020-11-01,7.526995359441641,3853682.554088158,11.644768544310882,50423897.163499996,29722408.6376433
435,4.005003087975532,0.15456840065904895,2020-12-01,2.1395884576143542,3301774.826218915,3.50574299259347,50423907.442114,30274314.225924086
436,4.005003087975532,0.15456840065904895,2019-10-01,1757.5055965783492,28785274.639506638,1886.2203643392215,50400968.41856557,4811870.721563443
436,4.005003087975532,0.15456840065904895,2019-11-01,2588.611329141306,24660199.62439016,2809.9011293555777,50402633.3491297,8934357.125350779
436,4.005003087975532,0.15456840065904895,2019-12-01,3303.559282152938,21125182.75198561,3633.214539456228,50405113.59500175,12466070.438473172
436,4.005003087975532,0.15456840065904895,2020-01-01,3659.126908288878,18096078.158142008,4085.37260829939,50408320.563841194,15491515.905408487
436,4.005003087975532,0.15456840065904895,2020-02-01,3524.499140017409,15500921.753346078,4003.791647607387,50411926.6439419,18083147.8110644
436,4.005003087975532,0.15456840065904895,2020-03-01,2958.769347105335,13277996.700035255,3428.4908444177595,50415460.714092195,20303114.095028117
436,4.005003087975532,0.15456840065904895,2020-04-01,2170.3192576183405,11374216.562877819,2572.5469444472055,50418486.977249786,22204723.912927937
436,4.005003087975532,0.15456840065904895,2020-05-01,1395.024184395154,9743861.811144331,1696.8332466560128,50420757.715131976,23833683.64047703
436,4.005003087975532,0.15456840065904895,2020-06-01,788.2723306122585,8347605.2537310785,987.343392110942,50422255.47731713,25229151.925559673
436,4.005003087975532,0.15456840065904895,2020-07-01,392.95559313542213,7151709.055814877,508.78989654654663,50423126.986405835,26424655.16788274
436,4.005003087975532,0.15456840065904895,2020-08-01,173.48687270413023,6127302.737549431,233.17767908415112,50423576.085496,27448887.999275483
436,4.005003087975532,0.15456840065904895,2020-09-01,68.12044381585245,5249712.2538911775,95.47665467779788,50423781.90696422,28326410.36248992
436,4.005003087975532,0.15456840065904895,2020-10-01,23.897654281369164,4497850.214635164,35.09889578963717,50423866.18237739,29078248.504091654
436,4.005003087975532,0.15456840065904895,2020-11-01,7.526995359441641,3853682.554088158,11.644768544310882,50423897.163499996,29722408.6376433
436,4.005003087975532,0.15456840065904895,2020-12-01,2.1395884576143542,3301774.826218915,3.50574299259347,50423907.442114,30274314.225924086
437,4.005003087975532,0.15410375333879664,2019-10-01,1757.5055965783492,28798653.564851075,1886.2203643392215,50400968.41856557,4798491.796219005
437,4.005003087975532,0.15410375333879664,2019-11-01,2589.814473393083,24683128.770879023,2811.104273607354,50402633.3491297,8911426.775717665
437,4.005003087975532,0.15410375333879664,2019-12-01,3308.046683299484,21154652.316700313,3637.8430924830836,50405114.65699412,12436595.183213074
437,4.005003087975532,0.15410375333879664,2020-01-01,3668.8990413030997,18129741.14685082,4095.6877592949454,50408325.71136861,15457837.454021264
437,4.005003087975532,0.15410375333879664,2020-02-01,3539.970228885103,15536967.399972472,4020.472901388016,50411940.89645541,18047071.230670728
437,4.005003087975532,0.15410375333879664,2020-03-01,2978.004423709892,13315047.577634381,3449.682951805267,50415489.6908287,20266013.04858511
437,4.005003087975532,0.15410375333879664,2020-04-01,2189.82676307547,11411243.67671261,2594.540690270817,50418534.65985332,22167627.122743808
437,4.005003087975532,0.15410375333879664,2020-05-01,1411.5301956126027,9780113.48026598,1715.9195457927767,50420824.81119341,23797345.788994826
437,4.005003087975532,0.15410375333879664,2020-06-01,800.104327187081,8382547.699173018,1001.414577384315,50422339.420489006,25194111.465760604
437,4.005003087975532,0.15410375333879664,2020-07-01,400.224014357254,7184977.83764047,517.7091374906083,50423223.34994326,26391281.103278793
437,4.005003087975532,0.15410375333879664,2020-08-01,177.3492974469802,6158664.088986432,238.0865017367522,50423680.32187646,27417417.502635386
437,4.005003087975532,0.15410375333879664,2020-09-01,69.91049790343534,5279032.746856524,97.8426077454885,50423890.47626835,28296978.93426739
437,4.005003087975532,0.15410375333879664,2020-10-01,24.626626938826025,4525072.926920231,36.10544008801361,50423976.840062946,29050914.127576742
